id_text,lemma
P368651,aššatu[wife]N sinništu[woman]N {d}x[NA]NA {d}x[NA]NA aššatu[wife]N sinništu[woman]N aššatu[wife]N Ninurta[1]DN gallābu[barber]N Ninurta[1]DN Nuska[1]DN Nuska[1]DN Nuska[1]DN Sadarnuna[1]DN aššatu[wife]N sinništu[woman]N Sadarnuna[1]DN Sadarnuna[1]DN
P368654,x[NA]NA x[NA]NA x[NA]NA muštēširu[one-who-keeps-in-order]N nišu[people]N ša[that]REL pānu[front]N banû[good]AJ Aya[1]DN Aya[1]DN Aya[1]DN Aya[1]DN Aya[1]DN Aya[1]DN Ningublaga[1]DN Ningublaga[1]DN x[NA]NA x[NA]NA x[NA]NA x-KE₄[NA]NA
P368656,x[NA]NA mumtalku[deliberate-one]N x[NA]NA x[NA]NA mumtalku[deliberate-one]N x[NA]NA x[NA]NA mumtalku[deliberate-one]N x[NA]NA
P368659,Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN Marduk[1]DN
P370415,zibbatu[tail]N zibbatu[tail]N uhhurtu[rear-bar-under-chariot]N uppu[tube]N mašaddu[(yoke-)shaft]N nīru[yoke]N sikkatu[peg]N nīru[yoke]N šuttinnu[bat]N ṣimittu[binding]N sikšu[(side-pole-of-chariot-cab)?]N sikšu[(side-pole-of-chariot-cab)?]N bubūtu[axle]N magarru[wheel]N sikkatu[peg]N magarru[wheel]N halmatru[(kind-of-wood)]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA daltu[door]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA nukuššû[(a-door-fitting)]N elû[upper-one]N šaplû[lower-one]N mēdelu[bolt]N napraku[bolt]N napraku[bolt]N sikkūru[bar]N sikkūru[bar]N muterru[(re)turner]N sikkūru[bar]N šāqilu[(a-wooden-lock-or-bolt)]N sikkūru[bar]N šāqilu[(a-wooden-lock-or-bolt)]N šulbû[(part-of-a-door-lock)]N aškuttu[locking-bar]N sikkatu[peg]N aškuttu[locking-bar]N eblu[rope]N eblu[rope]N sikkūru[bar]N eblu[rope]N x[NA]NA eblu[rope]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P370416,x-x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x-x[NA]NA sumuntu[plough-with-team-of-eight]N li-du-x[NA]NA rebû[fourth]NU x[NA]NA šunuʾtu[two(-animal)-plough]N agadibbu[hand-seeder-plough]N qaqqadu[head]N uzuntu[ring-or-attachment-on-implements]N ummu[mother]N rikbu[crew]N rittu[hand]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA nīru[yoke]N sikkatu[peg]N nīru[yoke]N kilsukku[(part-of-plough)]N ingu[(part-of-a-plough)]N ingu[(part-of-a-plough)]N ingu[(part-of-a-plough)]N ingu[(part-of-a-plough)]N IS-KI-e-tum[NA]NA ṣindītu[(a-wooden-ring-on-plough)?]N simirtu[(a-ring-on-the-plough)]N maškakātu[harrow]N maškakātu[harrow]N mūšaru[(flower-vegetable)-bed]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA daltu[door]N dippu[(a-kind-of-wooden-door)]N daltu[door]N dippu[(a-kind-of-wooden-door)]N daltu[door]N tamhīṣu[overlay?]N daltu[door]N lēʾu[board]N daltu[door]N šagammu[upper-door-hinge?]N daltu[door]N akuṣīmu[(a-plant)]N daltu[door]N šinnu[tooth]N pīru[elephant]N x-x-x-x[NA]NA x-ma-tum[NA]NA x[NA]NA x[NA]NA mutērtu[leaf-of-a-door]N daltu[door]N erēnu[cedar]N daltu[door]N ašūhu[pine-tree]N daltu[door]N šurmēnu[cypress]N daltu[door]N šamnu[oil]N daltu[door]N piššatu[ointment]N daltu[door]N papāhu[cella]N daltu[door]N papāhu[cella]N
P370417,daltu[door]N x-x-x-x[NA]NA daltu[door]N šinnu[tooth]N pīru[elephant]N uqqû[painted]AJ tūʾamtu[twinned-item]N tūʾamtu[twinned-item]N tūʾamtu[twinned-item]N x-x-x[NA]NA daltu[door]N x[NA]NA daltu[door]N x[NA]NA daltu[door]N x-x[NA]NA daltu[door]N x[NA]NA daltu[door]N x-x[NA]NA daltu[door]N x-x[NA]NA daltu[door]N x[NA]NA daltu[door]N x[NA]NA daltu[door]N gi-x[NA]NA daltu[door]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA udugu[(wooden)-stick]N udugu[(wooden)-stick]N udugu[(wooden)-stick]N udugu[(wooden)-stick]N udugu[(wooden)-stick]N namallu[plank-bed]N
P370907,x-x-x-x[NA]NA ki-ik-ki-nu[NA]NA u₂-mu-nu[NA]NA u₂-mu-nu[NA]NA u₂-mu-nu[NA]NA mu-še-en-nu[NA]NA mu-še-en-nu[NA]NA mu-še-en-nu[NA]NA mu-še-en-nu[NA]NA ta-al-lum[NA]NA ta-al-lum[NA]NA ka-a-šu[NA]NA ka-a-šu[NA]NA ia-u₂[NA]NA ia-u₂[NA]NA ia-u₂[NA]NA i[NA]NA MIN.NA-BI[NA]NA se-e-ru[NA]NA se-e-ru[NA]NA se-er[NA]NA gu-nu-u[NA]NA tu-kul-lum[NA]NA tu-kul-lum[NA]NA tu-kul-lum[NA]NA tu-kul-lum[NA]NA tu-kul-lum[NA]NA u₂-du-u₂[NA]NA u₂-du-u₂[NA]NA u₂-du-u₂[NA]NA geš-pu-u₂[NA]NA geš-pu-u₂[NA]NA geš-pu-u₂[NA]NA ku-u₂-a[NA]NA ku-u₂-a[NA]NA ku-u₂-a[NA]NA ku-u₂-a[NA]NA gu-nu-u₂[NA]NA ku-u₂-a[NA]NA gu-nu-u₂[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373793,gi-IB[NA]NA mātu[land]N birbirru[radiance]N ka-šu-u₂[NA]NA rašābu[be(come)-terrifying]V šitpû[surging-one]N gipšu[uprising]N ša[of]DET mû[water]N di-x-x-šu[NA]NA šu-TE-x-x[NA]NA ruṣṣunu[beautiful-one]N DA-x-mu-šu[NA]NA x[NA]NA ri-x[NA]NA rīṣu[help]N tillatu[help]N têrtu[instruction]N šamāṭu[tear-away]V ša[of]DET x[NA]NA ni-IT-x-x[NA]NA sa-x-x[NA]NA ni-x-x[NA]NA x-x[NA]NA PI-x[NA]NA x-x[NA]NA x-x[NA]NA sa-x[NA]NA šu-x-x[NA]NA x-x[NA]NA x-x[NA]NA x-x-x[NA]NA x-x-x-x[NA]NA x-du-u₂[NA]NA x-BIT-x[NA]NA kanāšu[bow-down]V duruššu[foundation-(platform)]N ŠU-ta-ru-u₂[NA]NA šapû[be(come)-dense]V ša[of]DET erpetu[cloud]N KUR-la-tum[NA]NA ṣītān[at-sunrise]AV u[and]CNJ šīlān[in-the-sunset]AV napāhu[blow]V napāhu[blow]V šarūru[brilliance]N šarūru[brilliance]N šarūru[brilliance]N x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x-tum[NA]NA x-tum[NA]NA x-x-tum[NA]NA x-x-x[NA]NA x-x[NA]NA ša[of]DET awīlu[man]N x[NA]NA awīlu[man]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA hīpu[break(age)]N eššu[new]AJ na-ha-rum[NA]NA x-an-BU[NA]NA x-x-x-x[NA]NA
P373795,x[NA]NA x[NA]NA x-ma-x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA lā[not]MOD wāšibu[sitting]N lā[not]MOD anīhu[tired-one]N x[NA]NA muštēširu[one-who-keeps-in-order]N SAL.LA[NA]NA almattu[widow]N ilu[god]N GUB-x[NA]NA x[NA]NA ulinnu[coloured-twine]N x[NA]NA šummannu[halter]N x[NA]NA saskû[(a-fine-flour)]N x[NA]NA tumāgu[(a-kind-of-flour)]N x[NA]NA x[NA]NA x-x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373803,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373806,x[NA]NA x[NA]NA x[NA]NA qatāru[smoke]V ruʾtu[spittle]N rupuštu[phlegm]N parû[vomit]V
P373807,kussû[chair]N nēmedu[that-on-which-one-leans]N kussû[chair]N nēmedu[that-on-which-one-leans]N Arattu[from-Aratta]EN kabtu[heavy-one]N tardennītu[younger-daughter]N ša[of]DET harrānu[way]N paltingu[(travelling-chair)]N ša[of]DET zikaru[male]N ša[of]DET sinništu[woman]N ša[of]DET qīštu[gift]N
P373808,x[NA]NA x-x-x-um-me[NA]NA x[NA]NA uṣultu[(a-kind-of)-knife]N x[NA]NA kuṣīmu[(a-bent-stick)]N x[NA]NA patru[dagger]N ša[of]DET ṭābihu[slaughterer]N x[NA]NA patru[dagger]N ša[of]DET ṭābihu[slaughterer]N x[NA]NA patru[dagger]N ša[of]DET ṭābihu[slaughterer]N x[NA]NA abūtu[(a-tool)]N x[NA]NA patru[dagger]N hīpu[break(age)]N eššu[new]AJ x[NA]NA hīpu[break(age)]N eššu[new]AJ x[NA]NA quppû[sharp-knife]N x[NA]NA quppû[sharp-knife]N ša[of]DET asû[physician]N x[NA]NA quppû[sharp-knife]N ṣehru[small]AJ x[NA]NA x-u₂[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x-x-tuk-ku[NA]NA
P373811,x-x-x[NA]NA x[NA]NA alallû[drain]N x[NA]NA x[NA]NA pišannu[box]N naṣṣabu[drain-pipe]N x[NA]NA mušēlû[that-raises]N namaddu[measuring-vessel]N sūtu[(a-capacity-measure)]N širmu[vessel]N sūtu[(a-capacity-measure)]N litiktu[test]N sūtu[(a-capacity-measure)]N parsiktu[bushel-measure]N sūtu[(a-capacity-measure)]N parsiktu[bushel-measure]N sūtu[(a-capacity-measure)]N maltaktu[test]N sūtu[(a-capacity-measure)]N maltaktu[test]N sūtu[(a-capacity-measure)]N maltaktu[test]N sūtu[(a-capacity-measure)]N qû[(a-capacity-measure)]N šuššu[one-sixth]NU SAR-ki[NA]NA qû[(a-capacity-measure)]N šulšu[one-third]NU qû[(a-capacity-measure)]N šinipu[two-thirds]NU qû[flax]N nahbalu[trap]N marru[shovel]N qātu[hand]N nashiptu[(a-shovel)]N šaqû[(a-spade)]N gidimmu[(a-spade-or-shovel)]N marru[shovel]N šipru[sending]N gidimmu[(a-spade-or-shovel)]N marru[shovel]N kaspu[silver]N x-x-x-x[NA]NA marru[shovel]N hurāṣu[gold]N x[NA]NA marru[shovel]N eperu[earth]N x[NA]NA kuštību[(a-kind-of-shovel)]N x[NA]NA išqarrurtu[(an-agricultural-implement)]N x[NA]NA išqarrurtu[(an-agricultural-implement)]N x-x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373816,x-dam-qa[NA]NA x[NA]NA šâlu[ask]V x[NA]NA x[NA]NA apu[reed-bed]N Ištar[1]DN x[NA]NA x[NA]NA x[NA]NA asu[bear]N dabû[bear]N ūmu[storm(-demon)]N nēšu[lion]N līʾu[bull]N nēšu[lion]N hadānu[(a-wooden-appliance)]N parziqqu[(a-tool)]N ša[of]DET nādu[waterskin]N x-u₂[NA]NA arkillaya[(an-animal-figure)?]N x[NA]NA uridimmu[Wild-Dog]N x[NA]NA burussu[bung]N x[NA]NA kusarikku[bison]N
P373827,x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373830,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x-x[NA]NA x{ki}[NA]NA
P373837,x[NA]NA x[NA]NA x[NA]NA silqu[(vegetable)]N salāqu[boil]V salāqu[boil]V x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373840,x[NA]NA ahu[arm]N ahu[arm]N ahu[arm]N ahu[arm]N ša[of]DET zibānītu[weighing-scales]N ahu[arm]N ša[of]DET zibānītu[weighing-scales]N ahu[arm]N nāru[river]N ahu[arm]N nāru[river]N ahu[arm]N nāru[river]N ahu[arm]N nāru[river]N ahu[arm]N nadû[throw-(down)]V ahu[arm]N nadû[throw-(down)]V ahu[arm]N nadû[throw-(down)]V ahu[arm]N nadû[throw-(down)]V x[NA]NA ša[of]DET x[NA]NA a-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373841,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA šadû[east]N Amurru[Amurru]N ša₂-x[NA]NA erbe[four]NU x[NA]NA lemnu[evil]AJ kuṣṣu[coldness]N zunnu[rain]N x[NA]NA x-x[NA]NA arallû[netherworld]N erṣetu[earth]N sūqu[street]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA lummakku[(a-minor-priest)]N hassu[clever-one]N bārû[diviner]N wāšipu[sorcerer]N wāšipu[sorcerer]N x[NA]NA x-ru[NA]NA x-x[NA]NA x[NA]NA x-x[NA]NA
P373848,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA waṣû[go-out]V x[NA]NA waṣû[go-out]V x[NA]NA waṣû[go-out]V x[NA]NA waṣû[go-out]V x[NA]NA a-ṣu-u[NA]NA x[NA]NA a-ṣu-u[NA]NA x[NA]NA x-u[NA]NA x-ru[NA]NA x-tu[NA]NA x-u[NA]NA x-u[NA]NA x-x[NA]NA x-x[NA]NA
P373851,x-x[NA]NA x[NA]NA warqu[yellow-one]N x[NA]NA saharmuddû[body?]N pagru[body]N šittu[(a-kind-of-meat)]N kirrētu[(a-kind-of-meat)]N muddulu[salted?-(meat)]N muddulu[salted?-(meat)]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373856,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373857,x-x[NA]NA x-ṣu[NA]NA x[NA]NA x-ri[NA]NA x-rat[NA]NA x-ha-ṣi[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373858,x[NA]NA x[NA]NA x[NA]NA habāru[make-noise]V habāru[make-noise]V hubūru[bustle]N hubūru[(a-beer-jar)]N hu-bu-ru[NA]NA ša[of]DET ir-x-x[NA]NA
P373859,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373864,x-ŠI-pi[NA]NA x-gu-u₂[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373866,x[NA]NA x[NA]NA x[NA]NA x[NA]NA ša[of]DET x[NA]NA x[NA]NA x[NA]NA x[NA]NA ša[of]DET x[NA]NA x[NA]NA ša[of]DET x-x[NA]NA messû[(a-trap)?]N nemsētu[wash-basin]N nemsû[wash-basin]N ša[of]DET ašlāku[washerman]N nemsû[wash-basin]N ša[of]DET ašlāku[washerman]N nemsû[wash-basin]N ša[of]DET ašlāku[washerman]N halāṣu[comb-out]V x[NA]NA šamnu[oil]N x[NA]NA šamnu[oil]N
P373867,x-x-x[NA]NA kippatu[circle]N balangu[(a-large-drum)]N kippatu[circle]N tibbuttu[(a-musical-instrument)]N gišrinnu[scales]N qablû[central-one]N qablû[central-one]N lubbu[(part-of-the-scales)]N lubbu[(part-of-the-scales)]N ša[of]DET zibānītu[weighing-scales]N x[NA]NA biltu[load]N x-ZU-x[NA]NA sikkatu[peg]N tatturru[(a-kind-of-leek)]N napṭartu[desertion]N naptētu[key]N irru[peg]N irkû[stake]N irkû[stake]N mahrašu[(a-post-for-fastening)]N
P373873,x[NA]NA sa-x-x[NA]NA ŠU-x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373878,x[NA]NA šillatu[impudence]N x[NA]NA šillatu[impudence]N x[NA]NA lā[not]MOD qabītu[spoken-thing]N x[NA]NA lā[not]MOD qabītu[spoken-thing]N taššītu[insult]N lā[not]MOD qabītu[spoken-thing]N x[NA]NA lā[not]MOD awātu[word]N x[NA]NA miqtu[fall]N x[NA]NA epinnu[(seed)-plough]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373884,x-u₂[NA]NA DIŠ[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA u[NA]NA x[NA]NA x-u₂[NA]NA tēltu[saying]N x[NA]NA x-rum[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x-x[NA]NA
P373886,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x-ṣi[NA]NA x-a-ti[NA]NA x[NA]NA en-zi[NA]NA x-te-e[NA]NA x-di-i[NA]NA x-tim[NA]NA
P373887,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373890,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373892,qaqqaru[earth]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373893,si-li-tum[NA]NA si-li-tum[NA]NA sīlu[(meaning-unknown)]N ša[of]DET libittu[mudbrick]N sīlu[(meaning-unknown)]N ša[of]DET awātu[word]N sīlu[(meaning-unknown)]N ša[of]DET šulpu[stalk]N ša₂-qa-x[NA]NA x[NA]NA ša[of]DET x-x[NA]NA
P373894,x[NA]NA x[NA]NA x[NA]NA x[NA]NA mahhalu[(a-basket-or-box)]N pānu[(a-basket)]N pišannu[box]N pišannu[box]N pišannu[box]N x[NA]NA pišannu[box]N x[NA]NA pišannu[box]N x[NA]NA nushu[container]N nashapu[(a-basket)]N nahbatu[(leather-or-reed-carrying-case)]N guhšû[(a-reed-altar)]N šaddu[taut-one]N garru[round-one]N garru[round-one]N x-ru[NA]NA labnu[(spread)-flat]AJ mit-ha-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA *[NA]NA *[NA]NA
P373900,x-tum[NA]NA nidintu[gift]N surri[as-soon-as]SBJ zamar[quickly]AV x[NA]NA šerru[(young)-child]N ša[of]DET tulû[breast]N x[NA]NA mārtu[daughter]N ša[of]DET tulû[breast]N x-x-i-tum[NA]NA aššatu[wife]N ṣehru[small]AJ ṣerretu[concubine]N kinītu[concubine?]N rēšu[head]N wardu[slave]N aštapīru[slaves]N wardu[slave]N u[and]CNJ amtu[maid]N ibbû[loss]N mullû[filling-(up)]N x[NA]NA gerru[way]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P373902,x-x[NA]NA x-mu[NA]NA x-x[NA]NA x[NA]NA x[NA]NA eleppu[ship]N x[NA]NA eleppu[ship]N {d}x[NA]NA eleppu[ship]N x-x[NA]NA eleppu[ship]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
